revenue|date|num|city
344605|2018-02-20 12:47:00|3|London
1040962|2016-04-21 13:10:00|4|Durham
341719|2018-02-09 13:48:00|3|London
1669649|2017-12-11 15:24:00|2|Cambridge
1130382|2017-02-13 15:58:00|3|Durham
318124|2017-11-23 13:29:00|3|London
1434691|2015-10-21 14:44:00|3|Cambridge
389404|2018-07-18 15:40:00|4|London
1261792|2018-04-26 09:55:00|3|Durham
950181|2015-06-24 15:45:00|3|Durham
1416977|2015-08-24 14:12:00|3|Cambridge
457411|2015-01-29 12:25:00|3|Oxford
200785|2016-10-28 15:29:00|3|London
1230947|2018-01-12 15:04:00|1|Durham
1280332|2018-06-27 10:11:00|3|Durham
374171|2018-05-29 14:23:00|3|London
1343433|2019-01-23 09:22:00|3|Durham
1453142|2015-12-22 13:31:00|3|Cambridge
511336|2015-07-28 13:02:00|3|Oxford
521179|2015-08-28 15:42:00|2|Oxford
663034|2016-12-13 15:20:00|1|Oxford
1253874|2018-03-30 11:16:00|3|Durham
917283|2015-03-06 14:45:00|3|Durham
351198|2018-03-14 10:24:00|3|London
1121293|2017-01-13 11:50:00|3|Durham
1776665|2018-12-03 09:45:00|4|Cambridge
1131010|2017-02-15 12:24:00|4|Durham
1705655|2018-04-10 12:04:00|3|Cambridge
646875|2016-10-20 12:39:00|4|Oxford
1384879|2015-05-08 12:30:00|3|Cambridge
231228|2017-02-08 10:39:00|3|London
1693410|2018-02-28 11:28:00|3|Cambridge
1091094|2016-10-05 13:43:00|3|Durham
160814|2016-06-17 15:53:00|1|London
884369|2018-12-19 13:29:00|2|Oxford
99115|2015-11-26 12:00:00|2|London
1574049|2017-01-26 14:51:00|3|Cambridge
1584713|2017-03-03 10:09:00|3|Cambridge
839337|2018-07-23 13:44:00|4|Oxford
992845|2015-11-13 11:07:00|2|Durham
1044540|2016-05-04 09:39:00|4|Durham
266193|2017-06-05 11:01:00|3|London
1173840|2017-07-07 10:32:00|3|Durham
370753|2018-05-17 13:33:00|1|London
1233139|2018-01-22 09:30:00|3|Durham
873873|2018-11-14 13:58:00|1|Oxford
388904|2018-07-17 14:21:00|2|London
306403|2017-10-16 14:36:00|2|London
1649689|2017-10-05 12:31:00|4|Cambridge
1132322|2017-02-20 13:13:00|4|Durham
277551|2017-07-12 10:52:00|4|London
1757205|2018-09-27 15:12:00|3|Cambridge
1652966|2017-10-17 11:00:00|3|Cambridge
778210|2018-01-01 12:22:00|3|Oxford
858334|2018-09-24 14:36:00|2|Oxford
1158883|2017-05-18 13:51:00|4|Durham
156564|2016-06-03 15:13:00|4|London
1012837|2016-01-19 14:32:00|1|Durham
73278|2015-09-02 09:24:00|2|London
1567219|2017-01-04 13:17:00|2|Cambridge
690628|2017-03-15 12:08:00|3|Oxford
230201|2017-02-03 14:35:00|3|London
1728766|2018-06-26 11:20:00|1|Cambridge
1267468|2018-05-15 13:18:00|1|Durham
299718|2017-09-22 15:27:00|4|London
1758312|2018-10-02 12:36:00|2|Cambridge
104318|2015-12-14 14:31:00|3|London
542904|2015-11-10 12:55:00|3|Oxford
704201|2017-04-28 13:49:00|4|Oxford
221959|2017-01-09 10:32:00|3|London
444904|2019-01-18 14:28:00|3|London
1004626|2015-12-23 11:00:00|2|Durham
556696|2015-12-25 11:14:00|1|Oxford
1259531|2018-04-18 14:20:00|3|Durham
1572424|2017-01-20 15:50:00|3|Cambridge
1394311|2015-06-09 15:20:00|3|Cambridge
1311849|2018-10-10 09:13:00|3|Durham
402268|2018-08-30 12:33:00|3|London
445164|2019-01-21 11:47:00|4|London
169171|2016-07-15 14:50:00|2|London
1789429|2019-01-14 11:59:00|4|Cambridge
26241|2015-03-30 11:19:00|3|London
1109216|2016-12-05 14:02:00|4|Durham
1033|2015-01-05 12:11:00|4|London
770123|2017-12-05 10:54:00|3|Oxford
1207411|2017-10-26 15:44:00|1|Durham
1533429|2016-09-14 11:27:00|2|Cambridge
332736|2018-01-11 11:26:00|4|London
1242036|2018-02-20 10:26:00|3|Durham
560911|2016-01-08 11:19:00|4|Oxford
880118|2018-12-05 12:48:00|2|Oxford
17302|2015-02-27 09:41:00|3|London
90610|2015-10-29 10:35:00|3|London
1325455|2018-11-23 11:27:00|1|Durham
700255|2017-04-17 11:12:00|2|Oxford
1624633|2017-07-13 15:55:00|4|Cambridge
362206|2018-04-19 11:26:00|4|London
1509623|2016-06-27 14:38:00|1|Cambridge
1662613|2017-11-17 10:24:00|3|Cambridge
1565643|2016-12-29 15:05:00|2|Cambridge
877471|2018-11-27 10:47:00|3|Oxford
146067|2016-04-29 15:41:00|3|London
1466283|2016-02-03 15:01:00|3|Cambridge
389273|2018-07-18 13:29:00|1|London
1335683|2018-12-27 13:31:00|3|Durham
1772849|2018-11-20 09:18:00|3|Cambridge
991890|2015-11-11 09:14:00|2|Durham
1078077|2016-08-23 14:17:00|2|Durham
1716351|2018-05-15 14:55:00|1|Cambridge
843803|2018-08-07 10:59:00|3|Oxford
1455125|2015-12-29 11:29:00|1|Cambridge
1133451|2017-02-23 10:59:00|2|Durham
287760|2017-08-15 12:37:00|3|London
731288|2017-07-28 09:11:00|3|Oxford
168822|2016-07-15 09:01:00|3|London
1786805|2019-01-04 10:21:00|3|Cambridge
873203|2018-11-13 09:49:00|4|Oxford
1629154|2017-07-28 14:05:00|3|Cambridge
1379305|2015-04-21 10:49:00|3|Cambridge
127592|2016-03-01 09:29:00|3|London
1656647|2017-10-30 09:12:00|3|Cambridge
1534800|2016-09-19 13:15:00|3|Cambridge
1242409|2018-02-21 09:38:00|3|Durham
232351|2017-02-10 15:20:00|4|London
1599908|2017-04-24 10:48:00|4|Cambridge
1563018|2016-12-21 13:26:00|2|Cambridge
593962|2016-04-27 14:52:00|1|Oxford
309827|2017-10-26 15:32:00|2|London
1129932|2017-02-10 15:29:00|3|Durham
260602|2017-05-17 09:03:00|1|London
429211|2018-11-28 12:32:00|2|London
1069085|2016-07-25 11:46:00|3|Durham
931578|2015-04-23 14:26:00|1|Durham
786328|2018-01-26 14:21:00|4|Oxford
860794|2018-10-02 13:30:00|3|Oxford
1318545|2018-10-31 15:34:00|3|Durham
452730|2015-01-14 11:35:00|4|Oxford
639751|2016-09-27 13:12:00|3|Oxford
964424|2015-08-11 14:34:00|3|Durham
717701|2017-06-13 14:17:00|3|Oxford
1747747|2018-08-28 11:56:00|1|Cambridge
1152157|2017-04-26 14:01:00|3|Durham
148346|2016-05-09 11:34:00|2|London
87568|2015-10-20 09:00:00|3|London
1007532|2016-01-01 10:19:00|4|Durham
1167360|2017-06-15 14:48:00|3|Durham
1573055|2017-01-24 12:19:00|1|Cambridge
1199033|2017-09-29 09:25:00|4|Durham
1401248|2015-07-02 11:40:00|3|Cambridge
266829|2017-06-06 14:36:00|2|London
1687252|2018-02-07 14:05:00|4|Cambridge
747091|2017-09-19 12:57:00|3|Oxford
868375|2018-10-26 13:33:00|3|Oxford
959392|2015-07-24 14:54:00|3|Durham
1109388|2016-12-06 09:53:00|3|Durham
791879|2018-02-14 15:39:00|2|Oxford
1450133|2015-12-11 12:29:00|2|Cambridge
1702815|2018-03-30 13:51:00|3|Cambridge
644708|2016-10-13 11:37:00|3|Oxford
495205|2015-06-04 10:49:00|3|Oxford
149759|2016-05-12 14:04:00|2|London
1697539|2018-03-14 10:07:00|1|Cambridge
922271|2015-03-24 13:41:00|4|Durham
604532|2016-06-01 15:37:00|1|Oxford
982014|2015-10-08 13:02:00|1|Durham
21880|2015-03-13 15:49:00|3|London
83451|2015-10-06 10:33:00|2|London
1341630|2019-01-16 14:24:00|4|Durham
1398383|2015-06-23 13:02:00|4|Cambridge
374029|2018-05-29 12:01:00|4|London
925969|2015-04-06 12:10:00|1|Durham
818030|2018-05-14 09:27:00|4|Oxford
1113534|2016-12-19 15:50:00|3|Durham
202013|2016-11-02 14:54:00|3|London
1233024|2018-01-19 14:36:00|4|Durham
370522|2018-05-17 09:42:00|3|London
587714|2016-04-06 15:59:00|3|Oxford
1007255|2015-12-31 12:43:00|4|Durham
299529|2017-09-22 12:18:00|3|London
1360648|2015-02-17 15:37:00|1|Cambridge
275260|2017-07-04 14:47:00|3|London
103233|2015-12-10 10:28:00|3|London
1522891|2016-08-10 11:14:00|3|Cambridge
5538|2015-01-20 10:05:00|2|London
1272852|2018-06-01 11:49:00|3|Durham
1156203|2017-05-10 11:17:00|1|Durham
72969|2015-09-01 11:16:00|3|London
478411|2015-04-09 11:35:00|3|Oxford
785586|2018-01-25 09:00:00|2|Oxford
444857|2019-01-18 13:41:00|2|London
951532|2015-06-30 10:12:00|3|Durham
927339|2015-04-09 13:57:00|4|Durham
1700921|2018-03-26 10:21:00|2|Cambridge
696033|2017-04-03 11:00:00|3|Oxford
501874|2015-06-26 09:42:00|3|Oxford
1762703|2018-10-16 15:37:00|3|Cambridge
827395|2018-06-13 11:10:00|3|Oxford
1406940|2015-07-21 15:19:00|3|Cambridge
396528|2018-08-10 15:07:00|3|London
29683|2015-04-09 12:33:00|4|London
868829|2018-10-29 14:06:00|3|Oxford
440299|2019-01-03 14:54:00|3|London
1121511|2017-01-13 15:28:00|1|Durham
1258871|2018-04-17 10:21:00|2|Durham
367916|2018-05-08 15:23:00|2|London
944231|2015-06-04 14:49:00|2|Durham
886760|2018-12-27 11:14:00|3|Oxford
1768215|2018-11-05 09:15:00|4|Cambridge
77752|2015-09-16 13:48:00|2|London
1246855|2018-03-07 13:34:00|2|Durham
584133|2016-03-25 12:26:00|1|Oxford
925139|2015-04-02 12:22:00|2|Durham
954006|2015-07-08 09:20:00|2|Durham
1585159|2017-03-06 10:34:00|3|Cambridge
1067817|2016-07-20 11:41:00|3|Durham
958120|2015-07-21 14:45:00|2|Durham
382142|2018-06-25 13:55:00|4|London
89737|2015-10-27 10:04:00|3|London
950890|2015-06-26 13:32:00|2|Durham
1553380|2016-11-18 14:11:00|3|Cambridge
868725|2018-10-29 12:22:00|4|Oxford
1408547|2015-07-27 14:02:00|4|Cambridge
22723|2015-03-17 15:50:00|3|London
786696|2018-01-29 13:28:00|2|Oxford
1133428|2017-02-23 10:36:00|4|Durham
1070674|2016-07-29 10:11:00|3|Durham
1442164|2015-11-16 12:59:00|3|Cambridge
1167416|2017-06-15 15:44:00|3|Durham
1163108|2017-06-01 14:06:00|3|Durham
244800|2017-03-24 12:19:00|4|London
1392144|2015-06-02 14:18:00|2|Cambridge
1103700|2016-11-16 13:19:00|3|Durham
1544920|2016-10-21 13:31:00|2|Cambridge
1778380|2018-12-07 10:16:00|3|Cambridge
1715418|2018-05-11 13:24:00|4|Cambridge
721144|2017-06-23 15:32:00|3|Oxford
1240336|2018-02-14 10:10:00|2|Durham
1106018|2016-11-24 09:51:00|3|Durham
295677|2017-09-11 11:15:00|2|London
1683750|2018-01-26 11:51:00|3|Cambridge
1171113|2017-06-28 14:12:00|1|Durham
1778005|2018-12-06 11:02:00|3|Cambridge
29252|2015-04-08 12:23:00|1|London
819684|2018-05-17 15:58:00|3|Oxford
1225337|2017-12-26 12:47:00|1|Durham
503310|2015-07-01 12:35:00|4|Oxford
1099518|2016-11-02 13:47:00|3|Durham
1476392|2016-03-08 15:06:00|4|Cambridge
1365764|2015-03-06 09:40:00|4|Cambridge
238837|2017-03-06 11:10:00|3|London
728074|2017-07-18 11:45:00|3|Oxford
122231|2016-02-11 11:21:00|3|London
456636|2015-01-27 13:32:00|3|Oxford
1281584|2018-07-02 10:00:00|2|Durham
534114|2015-10-12 13:46:00|2|Oxford
72259|2015-08-28 13:28:00|3|London
194732|2016-10-10 12:50:00|4|London
518100|2015-08-19 13:30:00|3|Oxford
256466|2017-05-03 10:17:00|3|London
835402|2018-07-10 11:18:00|3|Oxford
124945|2016-02-19 14:29:00|4|London
942914|2015-06-01 13:55:00|2|Durham
817287|2018-05-10 11:06:00|1|Oxford
502222|2015-06-26 15:30:00|3|Oxford
957913|2015-07-21 11:18:00|3|Durham
1742634|2018-08-10 10:55:00|4|Cambridge
1273747|2018-06-05 12:42:00|3|Durham
1215918|2017-11-24 10:10:00|3|Durham
1138631|2017-03-13 13:07:00|4|Durham
1607091|2017-05-17 11:14:00|3|Cambridge
133468|2016-03-21 09:11:00|2|London
1700519|2018-03-23 10:40:00|4|Cambridge
1066599|2016-07-15 12:26:00|2|Durham
556755|2015-12-25 12:13:00|3|Oxford
271359|2017-06-21 12:55:00|3|London
877614|2018-11-27 13:10:00|3|Oxford
275237|2017-07-04 14:24:00|4|London
1200262|2017-10-03 15:52:00|3|Durham
1274461|2018-06-07 10:34:00|4|Durham
1668671|2017-12-07 13:08:00|3|Cambridge
1768801|2018-11-06 12:00:00|4|Cambridge
1794246|2019-01-29 15:05:00|3|Cambridge
1235140|2018-01-26 14:47:00|3|Durham
1145347|2017-04-04 12:47:00|3|Durham
1126381|2017-01-31 12:26:00|3|Durham
479665|2015-04-14 11:26:00|3|Oxford
1618442|2017-06-23 10:58:00|3|Cambridge
413186|2018-10-05 12:05:00|2|London
484465|2015-04-29 14:15:00|3|Oxford
1257611|2018-04-12 10:24:00|3|Durham
199685|2016-10-26 11:11:00|3|London
9675|2015-02-02 15:53:00|2|London
1561555|2016-12-16 10:06:00|4|Cambridge
798333|2018-03-08 10:57:00|3|Oxford
1786757|2019-01-04 09:33:00|3|Cambridge
1209755|2017-11-03 12:42:00|3|Durham
1510845|2016-06-30 13:57:00|3|Cambridge
529499|2015-09-25 14:02:00|3|Oxford
585773|2016-03-31 11:42:00|1|Oxford
93411|2015-11-06 15:10:00|3|London
1243537|2018-02-23 14:24:00|3|Durham
986698|2015-10-23 13:55:00|1|Durham
1447641|2015-12-03 13:03:00|3|Cambridge
16899|2015-02-26 09:59:00|4|London
1022868|2016-02-22 13:19:00|1|Durham
466787|2015-03-02 14:19:00|3|Oxford
866029|2018-10-19 09:32:00|3|Oxford
1188954|2017-08-28 09:50:00|1|Durham
1548005|2016-11-01 15:49:00|4|Cambridge
44426|2015-05-28 12:41:00|3|London
170668|2016-07-21 11:43:00|4|London
938524|2015-05-18 10:55:00|3|Durham
939861|2015-05-21 12:09:00|3|Durham
461224|2015-02-11 12:49:00|4|Oxford
338018|2018-01-29 15:16:00|3|London
1150040|2017-04-19 13:49:00|4|Durham
99822|2015-11-30 09:45:00|2|London
1081808|2016-09-05 13:19:00|2|Durham
1304355|2018-09-14 10:37:00|4|Durham
679218|2017-02-06 11:25:00|1|Oxford
1078929|2016-08-25 14:27:00|3|Durham
1462931|2016-01-22 15:17:00|1|Cambridge
1539943|2016-10-05 14:46:00|3|Cambridge
142604|2016-04-19 14:06:00|2|London
1058150|2016-06-17 11:57:00|3|Durham
1106270|2016-11-24 14:03:00|2|Durham
1102310|2016-11-11 11:12:00|3|Durham
984322|2015-10-16 09:24:00|3|Durham
130796|2016-03-10 13:46:00|1|London
753453|2017-10-10 13:44:00|3|Oxford
287615|2017-08-15 10:12:00|3|London
409600|2018-09-24 15:28:00|3|London
1234833|2018-01-26 09:40:00|4|Durham
655754|2016-11-18 13:17:00|1|Oxford
791453|2018-02-13 15:34:00|2|Oxford
1754412|2018-09-19 10:45:00|3|Cambridge
514483|2015-08-07 09:21:00|2|Oxford
647131|2016-10-21 09:54:00|4|Oxford
615335|2016-07-07 13:14:00|2|Oxford
459425|2015-02-05 10:54:00|4|Oxford
405081|2018-09-10 10:19:00|4|London
1406732|2015-07-21 11:51:00|2|Cambridge
475959|2015-04-01 12:49:00|1|Oxford
164037|2016-06-29 13:28:00|3|London
1474054|2016-03-01 11:13:00|3|Cambridge
770328|2017-12-05 14:19:00|3|Oxford
408081|2018-09-19 11:12:00|3|London
548865|2015-11-30 14:02:00|2|Oxford
1122457|2017-01-18 10:11:00|3|Durham
69172|2015-08-19 11:08:00|3|London
150803|2016-05-17 10:25:00|3|London
482441|2015-04-22 15:36:00|2|Oxford
251436|2017-04-17 10:39:00|3|London
1634882|2017-08-17 11:19:00|3|Cambridge
768710|2017-11-29 15:25:00|3|Oxford
1075745|2016-08-16 10:30:00|3|Durham
682270|2017-02-15 13:10:00|2|Oxford
356507|2018-03-30 14:41:00|4|London
1291323|2018-08-02 10:56:00|3|Durham
1004902|2015-12-23 15:36:00|3|Durham
656195|2016-11-21 13:37:00|3|Oxford
1376725|2015-04-13 09:55:00|3|Cambridge
1285116|2018-07-12 12:44:00|4|Durham
1033154|2016-03-28 09:20:00|3|Durham
1091225|2016-10-05 15:54:00|4|Durham
1288866|2018-07-25 12:05:00|3|Durham
646243|2016-10-19 09:08:00|1|Oxford
973153|2015-09-09 12:42:00|2|Durham
800878|2018-03-16 11:16:00|4|Oxford
1404973|2015-07-15 10:36:00|3|Cambridge
1355229|2015-01-30 09:30:00|4|Cambridge
421259|2018-11-01 13:19:00|3|London
1445889|2015-11-27 11:55:00|4|Cambridge
1593460|2017-03-31 15:36:00|1|Cambridge
1005782|2015-12-28 09:13:00|2|Durham
608167|2016-06-14 13:03:00|3|Oxford
668364|2016-12-30 12:57:00|3|Oxford
1501435|2016-05-31 11:29:00|4|Cambridge
1381592|2015-04-28 13:51:00|3|Cambridge
260588|2017-05-16 15:50:00|4|London
1234152|2018-01-24 12:21:00|2|Durham
1593542|2017-04-03 09:57:00|4|Cambridge
367199|2018-05-07 10:27:00|3|London
949810|2015-06-24 09:34:00|1|Durham
690405|2017-03-14 15:26:00|3|Oxford
873666|2018-11-14 10:31:00|2|Oxford
7687|2015-01-27 10:49:00|2|London
415422|2018-10-12 14:16:00|3|London
672523|2017-01-13 12:06:00|3|Oxford
559196|2016-01-04 10:48:00|1|Oxford
1661347|2017-11-14 10:21:00|1|Cambridge
1023842|2016-02-24 15:31:00|1|Durham
487572|2015-05-11 09:54:00|4|Oxford
899634|2015-01-07 15:18:00|2|Durham
295135|2017-09-08 09:14:00|3|London
1645913|2017-09-22 12:44:00|2|Cambridge
540724|2015-11-03 11:40:00|1|Oxford
1283865|2018-07-09 12:56:00|2|Durham
1481772|2016-03-25 13:33:00|4|Cambridge
694001|2017-03-27 12:13:00|2|Oxford
1129588|2017-02-10 09:45:00|3|Durham
505684|2015-07-09 10:03:00|1|Oxford
126849|2016-02-26 11:08:00|3|London
1248222|2018-03-12 15:18:00|3|Durham
1719575|2018-05-25 12:31:00|4|Cambridge
1262444|2018-04-27 13:46:00|3|Durham
845998|2018-08-14 12:29:00|4|Oxford
896238|2019-01-28 14:50:00|3|Oxford
966926|2015-08-19 14:10:00|3|Durham
1162092|2017-05-30 11:12:00|4|Durham
1599536|2017-04-21 11:37:00|2|Cambridge
116137|2016-01-21 15:02:00|1|London
1445857|2015-11-27 11:23:00|4|Cambridge
840154|2018-07-25 13:19:00|4|Oxford
76809|2015-09-14 12:07:00|4|London
1330639|2018-12-11 13:39:00|3|Durham
1124544|2017-01-25 09:53:00|2|Durham
947138|2015-06-15 14:09:00|3|Durham
1497731|2016-05-18 12:54:00|3|Cambridge
383605|2018-06-29 10:14:00|3|London
94049|2015-11-10 11:46:00|3|London
1140272|2017-03-17 12:24:00|1|Durham
985371|2015-10-20 12:51:00|3|Durham
295491|2017-09-08 15:10:00|3|London
1696887|2018-03-12 13:17:00|3|Cambridge
872672|2018-11-09 15:00:00|3|Oxford
602705|2016-05-26 13:14:00|3|Oxford
1104683|2016-11-18 15:40:00|3|Durham
145175|2016-04-27 14:51:00|1|London
150619|2016-05-16 14:22:00|3|London
1606208|2017-05-15 10:33:00|3|Cambridge
320553|2017-12-01 11:52:00|4|London
67915|2015-08-14 11:14:00|3|London
390767|2018-07-24 10:19:00|3|London
1472119|2016-02-23 14:03:00|3|Cambridge
502037|2015-06-26 12:25:00|3|Oxford
870911|2018-11-05 13:43:00|4|Oxford
1349264|2015-01-09 15:20:00|3|Cambridge
1467874|2016-02-09 13:28:00|3|Cambridge
172867|2016-07-28 13:17:00|3|London
100349|2015-12-01 11:31:00|1|London
113793|2016-01-14 11:03:00|2|London
1579258|2017-02-14 10:27:00|3|Cambridge
690055|2017-03-14 09:36:00|3|Oxford
1454088|2015-12-24 15:15:00|3|Cambridge
1006088|2015-12-28 14:19:00|2|Durham
622537|2016-08-01 13:59:00|3|Oxford
695852|2017-03-31 15:00:00|3|Oxford
766237|2017-11-22 09:17:00|4|Oxford
1205334|2017-10-20 09:11:00|3|Durham
361427|2018-04-17 12:29:00|3|London
1283381|2018-07-06 11:53:00|2|Durham
486297|2015-05-06 09:42:00|2|Oxford
1237724|2018-02-05 15:45:00|2|Durham
57304|2015-07-10 09:48:00|4|London
1765568|2018-10-25 14:15:00|3|Cambridge
1439272|2015-11-05 13:54:00|3|Cambridge
826392|2018-06-08 15:30:00|1|Oxford
1142035|2017-03-23 13:43:00|2|Durham
531020|2015-10-01 11:19:00|2|Oxford
868678|2018-10-29 11:35:00|4|Oxford
1566228|2017-01-02 10:48:00|3|Cambridge
45309|2015-06-01 13:22:00|3|London
60266|2015-07-21 10:03:00|3|London
467097|2015-03-03 12:28:00|3|Oxford
37575|2015-05-06 10:46:00|3|London
202063|2016-11-02 15:44:00|2|London
857163|2018-09-20 09:07:00|2|Oxford
91649|2015-11-02 13:52:00|3|London
1574710|2017-01-30 11:50:00|3|Cambridge
342323|2018-02-13 09:50:00|4|London
1561880|2016-12-16 15:31:00|2|Cambridge
134476|2016-03-23 11:57:00|2|London
902033|2015-01-15 13:11:00|3|Durham
1012820|2016-01-19 14:15:00|3|Durham
1002239|2015-12-15 13:19:00|2|Durham
1501411|2016-05-31 11:05:00|4|Cambridge
121784|2016-02-10 10:55:00|1|London
337987|2018-01-29 14:45:00|3|London
1280595|2018-06-27 14:34:00|3|Durham
1431785|2015-10-12 15:25:00|2|Cambridge
638776|2016-09-23 10:59:00|3|Oxford
737594|2017-08-18 09:02:00|3|Oxford
784612|2018-01-22 13:49:00|4|Oxford
1323924|2018-11-19 14:00:00|4|Durham
229438|2017-02-01 15:54:00|2|London
368274|2018-05-09 14:20:00|3|London
934509|2015-05-04 14:10:00|3|Durham
319582|2017-11-29 09:43:00|4|London
230387|2017-02-06 10:40:00|3|London
1613432|2017-06-07 11:40:00|3|Cambridge
144573|2016-04-26 11:50:00|3|London
356356|2018-03-30 12:10:00|3|London
1003635|2015-12-18 15:32:00|1|Durham
1724432|2018-06-12 09:16:00|3|Cambridge
1615878|2017-06-15 10:20:00|3|Cambridge
1123611|2017-01-20 15:23:00|3|Durham
1373965|2015-04-02 13:02:00|4|Cambridge
158081|2016-06-09 12:26:00|2|London
1261993|2018-04-26 13:16:00|4|Durham
1750889|2018-09-06 15:11:00|3|Cambridge
1565892|2016-12-30 12:13:00|3|Cambridge
191806|2016-09-29 13:11:00|3|London
406663|2018-09-13 15:38:00|4|London
959552|2015-07-27 10:33:00|3|Durham
1245319|2018-03-02 09:01:00|3|Durham
204837|2016-11-11 12:51:00|3|London
1668024|2017-12-06 09:22:00|1|Cambridge
766501|2017-11-22 13:41:00|3|Oxford
1540588|2016-10-07 11:29:00|3|Cambridge
30812|2015-04-14 10:19:00|3|London
1493879|2016-05-05 11:51:00|3|Cambridge
1415735|2015-08-19 14:33:00|3|Cambridge
1770405|2018-11-12 10:40:00|2|Cambridge
146754|2016-05-03 13:06:00|3|London
1267333|2018-05-15 11:03:00|3|Durham
272370|2017-06-23 15:44:00|3|London
1293345|2018-08-09 09:33:00|3|Durham
1032609|2016-03-24 14:17:00|3|Durham
354902|2018-03-26 16:00:00|3|London
804888|2018-03-29 14:57:00|3|Oxford
388901|2018-07-17 14:18:00|2|London
859657|2018-09-27 15:36:00|3|Oxford
516718|2015-08-14 11:31:00|3|Oxford
557556|2015-12-29 11:32:00|3|Oxford
1083022|2016-09-08 12:30:00|2|Durham
456830|2015-01-28 09:45:00|3|Oxford
519083|2015-08-21 15:51:00|2|Oxford
1678915|2018-01-10 15:28:00|4|Cambridge
1191721|2017-09-05 13:51:00|3|Durham
1660247|2017-11-09 13:04:00|3|Cambridge
114589|2016-01-18 10:17:00|2|London
888661|2019-01-02 14:51:00|3|Oxford
359191|2018-04-10 10:18:00|1|London
419565|2018-10-26 13:09:00|3|London
793821|2018-02-21 12:56:00|4|Oxford
107165|2015-12-23 12:51:00|2|London
745209|2017-09-13 09:39:00|4|Oxford
257862|2017-05-08 12:30:00|4|London
318110|2017-11-23 13:15:00|1|London
1198078|2017-09-26 14:33:00|3|Durham
1731306|2018-07-04 11:34:00|4|Cambridge
74674|2015-09-07 11:37:00|3|London
452792|2015-01-14 12:37:00|2|Oxford
239039|2017-03-06 14:32:00|4|London
39099|2015-05-11 15:07:00|4|London
180705|2016-08-24 10:36:00|2|London
264164|2017-05-29 12:17:00|1|London
1185551|2017-08-16 09:15:00|3|Durham
235979|2017-02-23 12:39:00|3|London
39560|2015-05-12 15:47:00|2|London
229335|2017-02-01 14:11:00|1|London
1236754|2018-02-01 13:37:00|4|Durham
1119225|2017-01-06 12:27:00|4|Durham
1154186|2017-05-03 12:45:00|4|Durham
351457|2018-03-14 14:43:00|2|London
1654431|2017-10-20 14:22:00|4|Cambridge
1145876|2017-04-05 14:35:00|2|Durham
844186|2018-08-08 10:21:00|2|Oxford
239487|2017-03-07 14:59:00|2|London
703777|2017-04-27 13:46:00|3|Oxford
1210914|2017-11-08 10:58:00|3|Durham
286003|2017-08-09 11:24:00|4|London
1144716|2017-04-03 09:17:00|3|Durham
1539463|2016-10-04 13:47:00|2|Cambridge
455218|2015-01-22 10:57:00|1|Oxford
1768768|2018-11-06 11:27:00|3|Cambridge
1690332|2018-02-19 09:17:00|2|Cambridge
523035|2015-09-04 11:33:00|1|Oxford
41481|2015-05-19 12:43:00|2|London
426736|2018-11-20 13:23:00|1|London
1007863|2016-01-01 15:50:00|3|Durham
52666|2015-06-25 09:41:00|4|London
119621|2016-02-03 09:57:00|3|London
123919|2016-02-17 11:25:00|3|London
508711|2015-07-20 11:23:00|2|Oxford
510885|2015-07-27 12:32:00|4|Oxford
1701526|2018-03-27 13:25:00|3|Cambridge
1600524|2017-04-25 14:03:00|1|Cambridge
1474775|2016-03-03 09:12:00|2|Cambridge
446727|2019-01-25 09:46:00|3|London
269340|2017-06-14 14:21:00|3|London
314986|2017-11-14 10:18:00|3|London
678745|2017-02-03 10:33:00|3|Oxford
84695|2015-10-09 10:14:00|4|London
2326|2015-01-08 12:41:00|4|London
322905|2017-12-08 15:59:00|4|London
1025280|2016-03-01 11:25:00|1|Durham
602302|2016-05-25 13:32:00|4|Oxford
402506|2018-08-31 09:30:00|2|London
1126005|2017-01-30 13:11:00|1|Durham
134817|2016-03-24 10:37:00|3|London
789882|2018-02-08 10:26:00|4|Oxford
1264448|2018-05-04 12:05:00|4|Durham
1706829|2018-04-13 10:35:00|2|Cambridge
1292198|2018-08-06 11:29:00|3|Durham
810291|2018-04-17 13:47:00|3|Oxford
924869|2015-04-01 14:53:00|2|Durham
1093365|2016-10-13 09:28:00|1|Durham
769952|2017-12-04 15:04:00|2|Oxford
121416|2016-02-09 11:48:00|3|London
336383|2018-01-24 09:04:00|1|London
